asset_id,campaign_name,campaign_id,creative_name,platform,audience_segment,region,daily_budget_usd,fast_pacing,warm_color_palette,ctr,conversion_rate,impressions,clicks,conversions,revenue_usd,roas,cpa_usd,logo_screen_ratio,scene_transitions,time_to_first_product_s,cta_type,audio_style,video_duration_s,quarter,flight_start,flight_end
VEL-2026-Q3-0622,Back to Campus Athletics,vel_campus_athletics_2026,Runner_Sunrise,TikTok,Gen-X (35-44),EU-West,10569.53,1,0,0.045901,0.014905,186792,8573,1200,40553.61,3.47,9.75,0.045,5,7.2,Shop Now,upbeat-electronic,26.9,Q1 2026,2026-02-22,2026-03-19
VEL-2026-Q4-0623,Back to Campus Athletics,vel_campus_athletics_2026,HIIT_Studio,Instagram,Gen-X (35-44),US-East,1692.0,0,1,0.03914,0.00736,582639,22804,1200,30213.27,7.8,5.5,0.265,15,7.7,Limited Time,acoustic-indie,23.5,Q1 2026,2026-02-03,2026-02-20
VEL-2026-Q1-0624,Trail Running Adventure,vel_trail_adventure_2026,Runner_Sunrise,YouTube,Millennials (25-34),US-West,13704.81,0,0,0.053836,0.015536,660311,35548,1200,43543.25,2.74,13.25,0.257,6,3.2,Learn More,acoustic-indie,13.6,Q3 2026,2026-02-01,2026-02-24
VEL-2026-Q2-0625,Holiday Gift Guide,vel_holiday_gift_2026,Morning_Stretch,Instagram,Gen-X (35-44),EU-West,7234.28,1,0,0.059442,0.023981,716505,42590,1200,32273.78,4.42,6.08,0.17,3,5.4,Limited Time,hip-hop,18.1,Q1 2026,2026-03-05,2026-03-23
VEL-2026-Q3-0626,Trail Running Adventure,vel_trail_adventure_2026,CrossFit_Box,YouTube,Millennials (25-34),EU-West,2494.09,0,0,0.049712,0.020843,637236,31678,1200,62886.39,7.8,5.5,0.179,14,5.5,Learn More,ambient,9.3,Q3 2026,2026-01-29,2026-02-06
VEL-2026-Q4-0627,Winter Training Push,vel_winter_training_2026,CrossFit_Box,Instagram,Gen-X (35-44),US-East,5441.83,0,0,0.041318,0.009478,769974,31813,1200,44964.45,7.8,5.5,0.209,5,3.5,Limited Time,voiceover-only,23.0,Q4 2026,2026-02-05,2026-02-17
VEL-2026-Q1-0628,Summer Endurance Launch,vel_summer_endurance_2026,Sprint_Track,TikTok,Gen-Z (18-24),EU-West,2889.96,0,0,0.033974,0.012345,244188,8295,1200,46541.85,7.8,5.5,0.104,8,2.9,Discover,voiceover-only,7.7,Q1 2026,2026-02-05,2026-02-20
VEL-2026-Q2-0629,Summer Endurance Launch,vel_summer_endurance_2026,Yoga_Flow,TikTok,Gen-X (35-44),US-East,2973.44,0,1,0.036589,0.006586,301999,11049,1200,42594.61,7.8,5.5,0.093,4,7.5,Shop Now,voiceover-only,24.2,Q1 2026,2026-02-04,2026-02-15
VEL-2026-Q3-0630,Holiday Gift Guide,vel_holiday_gift_2026,CrossFit_Box,YouTube,Gen-Z (18-24),US-East,14247.57,0,1,0.062803,0.010052,454385,28536,1200,52590.22,3.68,11.9,0.202,15,6.4,Learn More,ambient,19.1,Q3 2026,2026-01-16,2026-02-11
VEL-2026-Q4-0631,Trail Running Adventure,vel_trail_adventure_2026,CrossFit_Box,Meta,Gen-X (35-44),US-East,6956.07,0,0,0.026297,0.008366,286677,7538,1200,58238.69,7.8,6.2,0.065,15,1.4,Discover,ambient,12.7,Q4 2026,2026-02-23,2026-03-22
VEL-2026-Q1-0632,Back to Campus Athletics,vel_campus_athletics_2026,HIIT_Studio,YouTube,Gen-Z (18-24),US-East,11937.63,1,1,0.078957,0.028302,202476,15986,1200,53333.28,3.84,11.59,0.149,2,1.4,Learn More,ambient,26.7,Q2 2026,2026-02-26,2026-03-13
VEL-2026-Q2-0633,Back to Campus Athletics,vel_campus_athletics_2026,Sprint_Track,YouTube,Gen-X (35-44),US-West,9774.28,0,0,0.056607,0.022005,175641,9942,1200,56935.46,5.82,8.15,0.158,17,7.4,Limited Time,hip-hop,29.7,Q4 2026,2026-02-01,2026-03-02
VEL-2026-Q3-0634,Back to Campus Athletics,vel_campus_athletics_2026,HIIT_Studio,Instagram,Gen-Z (18-24),US-East,10308.18,0,1,0.060207,0.015176,674362,40601,1200,62615.05,5.12,10.19,0.132,14,1.1,Learn More,acoustic-indie,12.1,Q3 2026,2026-02-06,2026-02-20
VEL-2026-Q4-0635,Winter Training Push,vel_winter_training_2026,Morning_Stretch,Instagram,Millennials (25-34),APAC,2409.55,0,0,0.04094,0.006221,809366,33135,1200,61087.68,7.8,5.5,0.084,9,5.7,Learn More,upbeat-electronic,25.3,Q4 2026,2026-01-27,2026-02-22
VEL-2026-Q1-0636,Winter Training Push,vel_winter_training_2026,Trail_Epic,YouTube,Millennials (25-34),EU-West,3895.67,0,0,0.052277,0.015362,603725,31560,1200,54266.1,7.8,5.5,0.125,9,2.2,Shop Now,ambient,24.0,Q3 2026,2026-02-24,2026-03-10
VEL-2026-Q2-0637,Back to Campus Athletics,vel_campus_athletics_2026,Runner_Sunrise,TikTok,Gen-Z (18-24),APAC,11907.88,1,1,0.060759,0.009403,181810,11046,1200,37726.97,3.17,9.92,0.121,7,0.8,Discover,acoustic-indie,23.9,Q3 2026,2026-01-23,2026-02-20
VEL-2026-Q3-0638,Holiday Gift Guide,vel_holiday_gift_2026,Morning_Stretch,Instagram,Gen-X (35-44),US-West,14576.11,0,1,0.032127,0.005706,115410,3707,658,29038.25,2.33,18.97,0.16,8,0.9,Limited Time,ambient,29.0,Q2 2026,2026-03-04,2026-03-31
VEL-2026-Q4-0639,Winter Training Push,vel_winter_training_2026,Trail_Epic,Meta,Gen-Z (18-24),APAC,4308.8,0,0,0.047248,0.011718,44731,2113,524,21055.63,5.51,7.3,0.202,16,3.3,Shop Now,upbeat-electronic,17.7,Q1 2026,2026-01-21,2026-02-19
VEL-2026-Q1-0640,Winter Training Push,vel_winter_training_2026,Cycling_Mountain,Instagram,Gen-X (35-44),EU-West,4437.75,0,0,0.042428,0.011929,690491,29296,1200,55819.89,7.8,5.5,0.272,11,1.1,Learn More,ambient,22.2,Q3 2026,2026-02-24,2026-03-08
VEL-2026-Q2-0641,Summer Endurance Launch,vel_summer_endurance_2026,Cycling_Mountain,Instagram,Millennials (25-34),APAC,7357.01,0,1,0.051599,0.012066,210169,10844,1200,59985.54,7.8,5.94,0.075,12,5.0,Shop Now,acoustic-indie,25.8,Q3 2026,2026-01-15,2026-01-24
VEL-2026-Q3-0642,Summer Endurance Launch,vel_summer_endurance_2026,HIIT_Studio,Meta,Gen-X (35-44),US-West,14765.68,1,1,0.05183,0.016822,290033,15032,1200,56737.97,4.47,10.57,0.25,3,5.4,Learn More,hip-hop,17.5,Q2 2026,2026-01-16,2026-01-27
VEL-2026-Q4-0643,Holiday Gift Guide,vel_holiday_gift_2026,Basketball_Court,YouTube,Millennials (25-34),US-East,4399.9,1,1,0.089,0.014828,558857,49738,1200,60476.2,7.8,5.5,0.108,6,3.3,Limited Time,upbeat-electronic,17.6,Q3 2026,2026-01-18,2026-02-02
VEL-2026-Q1-0644,Winter Training Push,vel_winter_training_2026,Basketball_Court,Meta,Gen-X (35-44),APAC,6401.09,0,0,0.037806,0.007311,231749,8761,1200,32299.19,6.25,5.5,0.182,13,6.1,Learn More,acoustic-indie,13.6,Q1 2026,2026-01-28,2026-02-10
VEL-2026-Q2-0645,Winter Training Push,vel_winter_training_2026,Trail_Epic,YouTube,Gen-X (35-44),US-West,13426.46,1,1,0.056427,0.020233,110192,6217,1200,31138.32,2.12,12.24,0.171,8,4.2,Shop Now,voiceover-only,24.7,Q2 2026,2026-02-15,2026-02-25
VEL-2026-Q3-0646,Trail Running Adventure,vel_trail_adventure_2026,CrossFit_Box,YouTube,Gen-X (35-44),US-West,542.35,1,0,0.043629,0.008405,804117,35083,1200,39306.02,7.8,5.5,0.174,16,3.7,Shop Now,voiceover-only,22.5,Q1 2026,2026-02-19,2026-03-04
VEL-2026-Q4-0647,Holiday Gift Guide,vel_holiday_gift_2026,HIIT_Studio,YouTube,Gen-Z (18-24),EU-West,1076.61,0,0,0.06158,0.021056,112154,6906,1200,62423.98,7.8,5.5,0.214,10,3.6,Learn More,voiceover-only,16.8,Q1 2026,2026-01-16,2026-01-27
VEL-2026-Q1-0648,Holiday Gift Guide,vel_holiday_gift_2026,Trail_Epic,Meta,Gen-Z (18-24),EU-West,9259.04,1,0,0.073083,0.012161,233542,17068,1200,59651.73,5.77,8.62,0.132,2,3.7,Discover,hip-hop,16.1,Q2 2026,2026-02-23,2026-03-12
VEL-2026-Q2-0649,Trail Running Adventure,vel_trail_adventure_2026,HIIT_Studio,YouTube,Millennials (25-34),APAC,13657.01,1,0,0.076421,0.020803,133073,10169,1200,54578.18,4.68,9.71,0.117,16,7.8,Shop Now,ambient,7.7,Q3 2026,2026-03-05,2026-03-26
VEL-2026-Q3-0650,Trail Running Adventure,vel_trail_adventure_2026,Trail_Epic,TikTok,Millennials (25-34),US-East,3963.42,1,0,0.049025,0.009963,244894,12006,1200,55227.31,7.8,5.5,0.245,4,5.6,Discover,ambient,6.2,Q1 2026,2026-01-28,2026-02-05
VEL-2026-Q4-0651,Summer Endurance Launch,vel_summer_endurance_2026,Cycling_Mountain,Meta,Gen-Z (18-24),US-West,7309.81,0,0,0.041881,0.00766,544235,22793,1200,56160.14,6.91,6.77,0.093,7,2.9,Discover,ambient,18.7,Q1 2026,2026-02-03,2026-02-22
VEL-2026-Q1-0652,Holiday Gift Guide,vel_holiday_gift_2026,Sprint_Track,TikTok,Millennials (25-34),APAC,7031.75,0,1,0.036151,0.011572,819044,29609,1200,63933.7,7.8,5.5,0.083,15,6.0,Discover,hip-hop,16.0,Q1 2026,2026-02-08,2026-03-08
VEL-2026-Q2-0653,Holiday Gift Guide,vel_holiday_gift_2026,HIIT_Studio,YouTube,Gen-Z (18-24),US-West,7358.08,1,1,0.089,0.035,600932,53482,1200,59958.88,7.8,5.5,0.044,8,3.0,Discover,voiceover-only,25.1,Q1 2026,2026-02-25,2026-03-19
VEL-2026-Q3-0654,Trail Running Adventure,vel_trail_adventure_2026,Sprint_Track,Instagram,Gen-X (35-44),US-West,9526.54,0,0,0.049131,0.008177,581357,28562,1200,52442.05,5.89,7.42,0.091,7,1.4,Shop Now,ambient,19.0,Q2 2026,2026-03-04,2026-03-17
VEL-2026-Q4-0655,Back to Campus Athletics,vel_campus_athletics_2026,Cycling_Mountain,YouTube,Millennials (25-34),US-East,7311.28,1,0,0.066627,0.01842,445547,29685,1200,53965.76,7.22,6.23,0.164,2,4.1,Shop Now,hip-hop,28.5,Q2 2026,2026-01-22,2026-02-05
VEL-2026-Q1-0656,Back to Campus Athletics,vel_campus_athletics_2026,Basketball_Court,TikTok,Millennials (25-34),US-East,6988.29,0,1,0.050986,0.01847,170006,8667,1200,37694.65,5.24,6.0,0.169,5,6.1,Discover,hip-hop,10.7,Q4 2026,2026-02-11,2026-02-23
VEL-2026-Q2-0657,Summer Endurance Launch,vel_summer_endurance_2026,Swim_Laps,TikTok,Gen-Z (18-24),APAC,7377.18,1,0,0.066902,0.019322,428311,28655,1200,53663.48,7.8,5.5,0.101,7,3.3,Shop Now,acoustic-indie,29.8,Q4 2026,2026-03-01,2026-03-14
VEL-2026-Q3-0658,Back to Campus Athletics,vel_campus_athletics_2026,Runner_Sunrise,Meta,Millennials (25-34),US-East,9067.58,1,1,0.066144,0.025925,509710,33714,1200,45288.44,5.08,7.43,0.057,9,7.0,Discover,ambient,13.2,Q1 2026,2026-02-04,2026-02-28
VEL-2026-Q4-0659,Back to Campus Athletics,vel_campus_athletics_2026,Morning_Stretch,Instagram,Millennials (25-34),US-East,8286.61,1,0,0.055628,0.011342,567994,31596,1200,35506.63,4.72,6.27,0.219,11,3.4,Discover,voiceover-only,21.4,Q3 2026,2026-02-06,2026-03-06
VEL-2026-Q1-0660,Back to Campus Athletics,vel_campus_athletics_2026,Runner_Sunrise,Meta,Gen-X (35-44),APAC,12884.97,1,0,0.045576,0.019957,199588,9096,1200,59030.5,4.03,12.21,0.222,16,3.1,Discover,upbeat-electronic,18.0,Q1 2026,2026-02-15,2026-03-15
VEL-2026-Q2-0661,Winter Training Push,vel_winter_training_2026,Runner_Sunrise,TikTok,Millennials (25-34),US-East,1217.7,1,1,0.055758,0.014806,652890,36403,1200,48368.9,7.8,5.5,0.279,15,8.0,Learn More,hip-hop,14.6,Q3 2026,2026-01-22,2026-02-17
VEL-2026-Q3-0662,Summer Endurance Launch,vel_summer_endurance_2026,Morning_Stretch,YouTube,Gen-X (35-44),EU-West,12583.1,1,1,0.068475,0.017288,515224,35279,1200,65187.3,4.56,11.91,0.256,17,4.1,Limited Time,acoustic-indie,9.3,Q1 2026,2026-02-14,2026-02-27
VEL-2026-Q4-0663,Trail Running Adventure,vel_trail_adventure_2026,Cycling_Mountain,Instagram,Gen-Z (18-24),US-West,12736.91,0,0,0.061436,0.025335,321773,19768,1200,40140.46,3.24,10.31,0.262,5,6.5,Shop Now,upbeat-electronic,9.2,Q4 2026,2026-02-20,2026-03-01
VEL-2026-Q1-0664,Back to Campus Athletics,vel_campus_athletics_2026,Cycling_Mountain,YouTube,Millennials (25-34),US-West,4631.17,1,1,0.078934,0.025192,465126,36714,1200,47304.12,7.8,5.5,0.232,8,6.5,Shop Now,hip-hop,23.1,Q4 2026,2026-01-30,2026-02-10
VEL-2026-Q2-0665,Winter Training Push,vel_winter_training_2026,Basketball_Court,YouTube,Gen-X (35-44),US-West,7211.35,1,0,0.050755,0.015477,506756,25720,1200,46127.84,6.37,6.03,0.188,17,7.4,Discover,acoustic-indie,15.1,Q3 2026,2026-02-23,2026-03-02
VEL-2026-Q3-0666,Back to Campus Athletics,vel_campus_athletics_2026,Swim_Laps,Instagram,Gen-Z (18-24),US-West,6858.81,1,1,0.086926,0.031997,149746,13016,1200,34348.06,4.77,5.99,0.071,12,1.1,Learn More,ambient,29.1,Q1 2026,2026-02-25,2026-03-18
VEL-2026-Q4-0667,Winter Training Push,vel_winter_training_2026,Yoga_Flow,Meta,Millennials (25-34),APAC,3668.39,0,0,0.038703,0.012538,569719,22050,1200,45340.15,7.8,5.5,0.189,4,2.5,Learn More,acoustic-indie,13.8,Q3 2026,2026-02-10,2026-02-19
VEL-2026-Q1-0668,Summer Endurance Launch,vel_summer_endurance_2026,Runner_Sunrise,YouTube,Gen-Z (18-24),US-West,6253.55,1,1,0.089,0.017689,212805,18939,1200,40351.92,5.83,5.77,0.053,9,6.3,Shop Now,hip-hop,29.6,Q4 2026,2026-02-23,2026-03-09
VEL-2026-Q2-0669,Back to Campus Athletics,vel_campus_athletics_2026,CrossFit_Box,TikTok,Millennials (25-34),US-West,1143.62,1,0,0.057184,0.020144,589376,33703,1200,35771.54,7.8,5.5,0.252,2,4.7,Discover,ambient,10.9,Q1 2026,2026-02-24,2026-03-11
VEL-2026-Q3-0670,Winter Training Push,vel_winter_training_2026,Runner_Sunrise,YouTube,Gen-Z (18-24),US-West,4528.42,1,1,0.08192,0.015568,724495,59350,1200,40157.6,7.8,5.5,0.156,5,4.7,Shop Now,voiceover-only,8.5,Q1 2026,2026-02-01,2026-02-22
VEL-2026-Q4-0671,Holiday Gift Guide,vel_holiday_gift_2026,Yoga_Flow,Instagram,Gen-Z (18-24),US-West,12341.89,0,1,0.061811,0.024215,456231,28199,1200,38397.06,3.09,10.36,0.207,9,1.7,Discover,acoustic-indie,13.5,Q3 2026,2026-02-18,2026-03-06
VEL-2026-Q1-0672,Holiday Gift Guide,vel_holiday_gift_2026,HIIT_Studio,Instagram,Gen-X (35-44),EU-West,4626.15,0,1,0.045595,0.020378,780398,35582,1200,56426.65,7.8,5.5,0.053,11,2.6,Discover,upbeat-electronic,27.3,Q2 2026,2026-03-04,2026-03-12
VEL-2026-Q2-0673,Winter Training Push,vel_winter_training_2026,Basketball_Court,Instagram,Gen-Z (18-24),US-West,12364.0,1,1,0.083291,0.021923,580673,48364,1200,31107.91,2.37,10.96,0.168,5,4.4,Limited Time,ambient,18.5,Q3 2026,2026-01-29,2026-02-24
VEL-2026-Q3-0674,Back to Campus Athletics,vel_campus_athletics_2026,Sprint_Track,Meta,Millennials (25-34),EU-West,8208.19,0,1,0.034667,0.009825,357343,12387,1200,52228.66,6.77,6.43,0.112,3,2.6,Discover,ambient,9.3,Q4 2026,2026-02-10,2026-02-21
VEL-2026-Q4-0675,Back to Campus Athletics,vel_campus_athletics_2026,Sprint_Track,YouTube,Millennials (25-34),APAC,13258.01,1,0,0.070788,0.011604,325821,23064,1200,57383.81,4.05,11.8,0.108,3,2.1,Limited Time,voiceover-only,10.9,Q4 2026,2026-01-31,2026-02-25
VEL-2026-Q1-0676,Summer Endurance Launch,vel_summer_endurance_2026,Yoga_Flow,Meta,Gen-X (35-44),US-East,8834.3,0,0,0.031424,0.004843,143104,4496,693,27319.24,2.93,13.47,0.134,5,1.2,Shop Now,acoustic-indie,13.5,Q4 2026,2026-02-23,2026-03-14
VEL-2026-Q2-0677,Summer Endurance Launch,vel_summer_endurance_2026,Runner_Sunrise,Meta,Millennials (25-34),US-West,930.19,0,0,0.034097,0.01454,37818,1289,549,29067.88,7.8,5.5,0.04,16,1.7,Shop Now,upbeat-electronic,20.2,Q4 2026,2026-01-16,2026-02-02
VEL-2026-Q3-0678,Trail Running Adventure,vel_trail_adventure_2026,Sprint_Track,Instagram,Millennials (25-34),US-East,10293.59,1,1,0.067645,0.012757,506438,34258,1200,55483.71,4.74,9.75,0.152,14,6.3,Learn More,voiceover-only,14.0,Q4 2026,2026-03-04,2026-03-11
VEL-2026-Q4-0679,Summer Endurance Launch,vel_summer_endurance_2026,Yoga_Flow,Instagram,Millennials (25-34),US-East,1150.38,0,1,0.053459,0.015168,350145,18718,1200,56925.25,7.8,5.5,0.157,5,5.9,Limited Time,acoustic-indie,23.9,Q2 2026,2026-03-05,2026-04-02
VEL-2026-Q1-0680,Back to Campus Athletics,vel_campus_athletics_2026,Morning_Stretch,Meta,Gen-Z (18-24),APAC,7033.66,0,1,0.03755,0.014817,180049,6760,1200,37089.61,5.63,5.5,0.247,17,0.8,Shop Now,upbeat-electronic,20.8,Q1 2026,2026-02-14,2026-03-07
VEL-2026-Q2-0681,Trail Running Adventure,vel_trail_adventure_2026,Cycling_Mountain,YouTube,Gen-Z (18-24),US-East,13976.69,1,0,0.072592,0.030256,599120,43491,1200,57982.64,3.73,12.95,0.148,16,2.0,Limited Time,upbeat-electronic,27.0,Q3 2026,2026-02-20,2026-03-16
VEL-2026-Q3-0682,Summer Endurance Launch,vel_summer_endurance_2026,Trail_Epic,TikTok,Millennials (25-34),EU-West,2895.46,1,0,0.061062,0.018674,633278,38669,1200,59955.41,7.8,5.5,0.127,3,4.7,Shop Now,hip-hop,18.0,Q3 2026,2026-02-24,2026-03-18
VEL-2026-Q4-0683,Winter Training Push,vel_winter_training_2026,Cycling_Mountain,Meta,Gen-X (35-44),US-East,6153.15,1,1,0.053762,0.017178,234966,12632,1200,43005.59,5.85,6.12,0.279,8,2.9,Limited Time,upbeat-electronic,13.9,Q4 2026,2026-02-24,2026-03-11
VEL-2026-Q1-0684,Holiday Gift Guide,vel_holiday_gift_2026,Runner_Sunrise,YouTube,Gen-Z (18-24),US-East,11082.97,1,1,0.077017,0.027026,97204,7486,1200,37681.07,3.78,8.3,0.177,16,6.7,Limited Time,acoustic-indie,29.9,Q3 2026,2026-02-17,2026-02-24
VEL-2026-Q2-0685,Summer Endurance Launch,vel_summer_endurance_2026,Yoga_Flow,Instagram,Gen-X (35-44),US-East,13292.75,1,0,0.039136,0.017158,70784,2770,1200,43861.82,3.97,9.21,0.153,7,6.4,Discover,voiceover-only,14.5,Q4 2026,2026-02-17,2026-03-06
VEL-2026-Q3-0686,Summer Endurance Launch,vel_summer_endurance_2026,HIIT_Studio,Instagram,Millennials (25-34),US-West,10228.67,1,1,0.064294,0.021268,34921,2245,742,35013.67,4.13,11.41,0.159,17,7.2,Shop Now,voiceover-only,16.3,Q2 2026,2026-01-17,2026-02-01
VEL-2026-Q4-0687,Winter Training Push,vel_winter_training_2026,Sprint_Track,YouTube,Millennials (25-34),US-West,4243.51,0,1,0.055539,0.017653,846391,47008,1200,45035.0,7.8,5.5,0.234,12,4.7,Learn More,hip-hop,25.4,Q2 2026,2026-01-31,2026-03-01
VEL-2026-Q1-0688,Back to Campus Athletics,vel_campus_athletics_2026,Sprint_Track,TikTok,Gen-Z (18-24),EU-West,10281.81,1,1,0.081606,0.012597,843760,68855,1200,56519.47,4.68,10.07,0.122,4,3.1,Discover,acoustic-indie,8.1,Q1 2026,2026-01-28,2026-02-14
VEL-2026-Q2-0689,Winter Training Push,vel_winter_training_2026,Sprint_Track,Instagram,Millennials (25-34),EU-West,4802.55,0,0,0.044418,0.007741,280564,12462,1200,34088.32,7.8,5.5,0.133,9,5.0,Learn More,upbeat-electronic,15.3,Q2 2026,2026-01-28,2026-02-16
VEL-2026-Q3-0690,Summer Endurance Launch,vel_summer_endurance_2026,Yoga_Flow,Instagram,Gen-Z (18-24),US-West,10917.22,1,1,0.076301,0.024657,638794,48740,1200,59016.42,4.96,9.92,0.221,9,1.2,Limited Time,hip-hop,8.1,Q2 2026,2026-03-01,2026-03-09
VEL-2026-Q4-0691,Back to Campus Athletics,vel_campus_athletics_2026,Cycling_Mountain,Instagram,Millennials (25-34),EU-West,14333.48,1,0,0.0681,0.029342,99408,6769,1200,39115.47,2.57,12.69,0.058,2,0.6,Discover,ambient,9.3,Q1 2026,2026-02-21,2026-03-13
VEL-2026-Q1-0692,Trail Running Adventure,vel_trail_adventure_2026,HIIT_Studio,YouTube,Millennials (25-34),US-West,10960.21,1,1,0.076549,0.031386,673140,51528,1200,38961.44,3.25,9.98,0.248,4,0.6,Limited Time,acoustic-indie,6.1,Q3 2026,2026-02-18,2026-03-02
VEL-2026-Q2-0693,Summer Endurance Launch,vel_summer_endurance_2026,Yoga_Flow,Meta,Gen-Z (18-24),APAC,13011.77,0,0,0.028687,0.012759,765126,21949,1200,51253.71,4.18,10.22,0.143,6,3.6,Shop Now,hip-hop,6.2,Q4 2026,2026-01-15,2026-01-29
VEL-2026-Q3-0694,Winter Training Push,vel_winter_training_2026,Runner_Sunrise,Instagram,Gen-Z (18-24),US-East,530.51,1,1,0.07007,0.021606,575996,40360,1200,32524.25,7.8,5.5,0.18,3,2.2,Shop Now,voiceover-only,15.1,Q4 2026,2026-03-03,2026-03-27
VEL-2026-Q4-0695,Trail Running Adventure,vel_trail_adventure_2026,Basketball_Court,Meta,Gen-Z (18-24),US-East,10904.8,1,1,0.061668,0.023827,568135,35035,1200,30946.72,3.47,7.43,0.222,13,1.7,Learn More,hip-hop,25.4,Q3 2026,2026-02-12,2026-03-06
VEL-2026-Q1-0696,Holiday Gift Guide,vel_holiday_gift_2026,Runner_Sunrise,TikTok,Millennials (25-34),EU-West,12529.02,0,1,0.062509,0.025136,605277,37835,1200,39397.03,2.85,11.51,0.104,13,5.1,Shop Now,ambient,20.1,Q1 2026,2026-01-18,2026-02-14
VEL-2026-Q2-0697,Trail Running Adventure,vel_trail_adventure_2026,Trail_Epic,Instagram,Millennials (25-34),US-West,1088.1,0,1,0.058025,0.019984,29922,1736,597,24561.79,7.8,5.5,0.254,6,8.0,Learn More,acoustic-indie,21.2,Q3 2026,2026-02-16,2026-03-06
VEL-2026-Q3-0698,Winter Training Push,vel_winter_training_2026,Basketball_Court,Instagram,Gen-X (35-44),US-West,13138.17,1,0,0.049002,0.01233,488144,23920,1200,62674.19,4.82,10.85,0.275,12,1.8,Limited Time,hip-hop,18.5,Q2 2026,2026-01-31,2026-02-17
VEL-2026-Q4-0699,Trail Running Adventure,vel_trail_adventure_2026,Runner_Sunrise,TikTok,Gen-Z (18-24),EU-West,4222.07,1,0,0.074429,0.021658,77335,5755,1200,60471.67,7.8,5.5,0.159,11,4.6,Discover,upbeat-electronic,25.7,Q1 2026,2026-02-11,2026-02-23
VEL-2026-Q1-0700,Winter Training Push,vel_winter_training_2026,HIIT_Studio,Instagram,Millennials (25-34),US-West,10146.74,0,1,0.047808,0.019476,830983,39728,1200,47656.07,5.17,7.68,0.265,4,1.4,Shop Now,acoustic-indie,27.1,Q1 2026,2026-03-05,2026-03-14
VEL-2026-Q2-0701,Summer Endurance Launch,vel_summer_endurance_2026,Swim_Laps,Meta,Millennials (25-34),APAC,12105.15,0,1,0.051215,0.012269,175453,8985,1200,31333.87,2.96,8.82,0.04,16,7.5,Limited Time,hip-hop,26.4,Q1 2026,2026-02-09,2026-03-01
VEL-2026-Q3-0702,Back to Campus Athletics,vel_campus_athletics_2026,Swim_Laps,YouTube,Gen-Z (18-24),US-East,10108.64,1,0,0.08199,0.035,342817,28107,1200,49269.1,4.54,9.03,0.255,10,2.7,Discover,hip-hop,25.5,Q4 2026,2026-01-22,2026-01-30
VEL-2026-Q4-0703,Holiday Gift Guide,vel_holiday_gift_2026,Swim_Laps,Meta,Gen-X (35-44),EU-West,1838.13,0,0,0.024974,0.005468,47948,1197,262,12089.69,6.49,7.11,0.115,12,7.1,Limited Time,acoustic-indie,10.4,Q3 2026,2026-02-17,2026-03-06
VEL-2026-Q1-0704,Back to Campus Athletics,vel_campus_athletics_2026,Trail_Epic,YouTube,Gen-Z (18-24),EU-West,9146.66,1,1,0.089,0.033362,641552,57098,1200,42209.92,4.59,7.67,0.115,2,2.6,Learn More,voiceover-only,20.3,Q1 2026,2026-02-01,2026-03-01
VEL-2026-Q2-0705,Back to Campus Athletics,vel_campus_athletics_2026,Trail_Epic,YouTube,Gen-X (35-44),US-West,8468.96,1,0,0.059229,0.020089,84072,4979,1200,33998.28,4.45,6.37,0.095,17,6.5,Limited Time,upbeat-electronic,20.0,Q1 2026,2026-02-14,2026-02-23
VEL-2026-Q3-0706,Back to Campus Athletics,vel_campus_athletics_2026,Swim_Laps,Meta,Millennials (25-34),EU-West,13554.66,1,0,0.059993,0.02249,354704,21279,1200,40028.45,3.63,9.19,0.116,17,2.1,Learn More,acoustic-indie,18.7,Q1 2026,2026-02-10,2026-03-06
VEL-2026-Q4-0707,Winter Training Push,vel_winter_training_2026,Morning_Stretch,Meta,Gen-X (35-44),APAC,6361.48,1,1,0.050572,0.014221,762609,38566,1200,57777.2,7.8,5.5,0.091,5,2.7,Learn More,upbeat-electronic,17.5,Q3 2026,2026-01-30,2026-02-06
VEL-2026-Q1-0708,Winter Training Push,vel_winter_training_2026,Sprint_Track,Meta,Millennials (25-34),US-West,5155.68,0,1,0.043328,0.018622,682846,29586,1200,42644.78,7.8,5.5,0.257,11,1.9,Shop Now,upbeat-electronic,8.1,Q4 2026,2026-01-24,2026-01-31
VEL-2026-Q2-0709,Holiday Gift Guide,vel_holiday_gift_2026,Basketball_Court,Meta,Gen-Z (18-24),US-West,11372.84,1,1,0.078921,0.026813,91691,7236,1200,59231.33,4.48,11.02,0.256,7,2.5,Learn More,acoustic-indie,8.5,Q2 2026,2026-02-23,2026-03-13
VEL-2026-Q3-0710,Winter Training Push,vel_winter_training_2026,Basketball_Court,TikTok,Gen-Z (18-24),US-West,6483.79,1,1,0.089,0.021047,690442,61449,1200,41502.77,7.8,5.5,0.065,16,6.8,Learn More,hip-hop,27.7,Q4 2026,2026-01-26,2026-02-16
VEL-2026-Q4-0711,Winter Training Push,vel_winter_training_2026,Sprint_Track,Instagram,Gen-Z (18-24),US-West,9868.39,0,1,0.065306,0.022304,371249,24244,1200,35887.98,3.74,8.0,0.074,10,5.3,Limited Time,voiceover-only,21.1,Q1 2026,2026-02-05,2026-02-16
